x,y,phenotype,ROIs
0.2573138707584799,0.9573211756079113,B,ROIs_2
0.4359190926232449,0.045895466944730234,C,ROIs_2
0.548829061242737,0.3444001242116632,A,ROIs_2
0.8052727093414537,0.11317280994139345,C,ROIs_1
0.6482260670651477,0.8537044157139568,B,ROIs_2
0.42719509249998755,0.7265777813815238,A,ROIs_1
0.7600495874188147,0.30952061301020606,A,ROIs_2
0.8632521328755342,0.1830259301933751,C,ROIs_1
0.8817500296022887,0.47033460904779434,C,ROIs_2
0.1228206486780985,0.41822718231750233,A,ROIs_1
0.7689433621847328,0.519855534363405,A,ROIs_1
0.22862728813152566,0.352092927629998,A,ROIs_2
0.2205097280397973,0.8298777389749868,A,ROIs_1
0.8745531746127031,0.3167492602600177,B,ROIs_2
0.03252919716007219,0.9600763986041173,B,ROIs_1
0.07169785050965638,0.2567604956179256,A,ROIs_2
0.5025747104867847,0.3508862696361882,A,ROIs_1
0.771978304893472,0.9255739761166059,C,ROIs_2
0.404791267883447,0.9056859207447224,C,ROIs_2
0.05137671946822697,0.5324253199964729,C,ROIs_2
0.03375088236804569,0.07855309897254403,A,ROIs_2
0.6620500113460076,0.6566668797061161,A,ROIs_1
0.3336062901889598,0.9980462017034238,C,ROIs_1
0.845588292674811,0.9658997566329038,A,ROIs_2
0.8426864885532844,0.6181950344271258,B,ROIs_2
0.9178460668228234,0.22328449337572087,C,ROIs_2
0.1027777008853129,0.5256413639571788,C,ROIs_1
0.8833558746936498,0.4757308536964846,A,ROIs_2
0.09451412431935169,0.26989270231432205,A,ROIs_1
0.49664708272540203,0.03571948731027341,B,ROIs_1
