x,y,phenotype,ROIs
0.4610858338774233,0.12093058845044524,A,ROIs_1
0.9075678726831375,0.6313409374089755,A,ROIs_2
0.800239201333217,0.8062455920551834,C,ROIs_2
0.5232603921299478,0.2644971622361888,B,ROIs_1
0.985908291585358,0.7386009004742587,A,ROIs_1
0.672778588807395,0.5718671649827248,C,ROIs_2
0.9247679629841188,0.8592182942300488,C,ROIs_1
0.03582202852015537,0.3904486781208608,A,ROIs_2
0.15295769467547626,0.807945594509071,B,ROIs_2
0.5169213435487482,0.6012537473118704,A,ROIs_2
0.8246485705528951,0.9812848371781577,A,ROIs_1
0.3589852116670854,0.16460590703321898,B,ROIs_1
0.6198394589057585,0.4963996681392634,A,ROIs_1
0.16896148799019395,0.6239723574890377,C,ROIs_1
0.901603626354848,0.863492542689828,C,ROIs_1
0.41810545201084337,0.527724051093503,C,ROIs_1
0.15660314990590452,0.1635433308925066,C,ROIs_2
0.08201996231012443,0.5857901953024733,B,ROIs_1
0.49087970608987375,0.7499963291215239,A,ROIs_2
0.40528651760206047,0.1705053036204125,C,ROIs_1
0.0045976003236761764,0.5788043872086586,B,ROIs_2
0.8027204413891585,0.844885014828365,C,ROIs_2
0.7723813469154046,0.4898312568681624,B,ROIs_1
0.10136728318887867,0.6787511291051261,C,ROIs_2
0.17386788691131438,0.3529152532135771,A,ROIs_2
0.9482840517871763,0.6595997106241565,B,ROIs_1
0.11360218297645464,0.5455003782921739,C,ROIs_1
0.6209509277352933,0.5633893968484217,B,ROIs_1
0.06026816160590076,0.10955398536322825,B,ROIs_2
0.6051698615349852,0.1404856729948032,A,ROIs_2
0.5677150160997819,0.1629609931412105,A,ROIs_2
0.19917172237694336,0.012271565147861874,B,ROIs_1
0.7339254065373374,0.19396004594709826,B,ROIs_1
0.7983152869299781,0.16700477051662832,A,ROIs_1
0.5619914367032622,0.37223338907523074,C,ROIs_2
0.5367405190851157,0.41339898845091416,B,ROIs_1
0.0023178614373484674,0.21322734177624614,B,ROIs_1
0.14432034169738706,0.7445511822455483,A,ROIs_1
0.15283554177736092,0.39609137483707924,C,ROIs_2
0.24538120673709496,0.61129125244287,B,ROIs_1
0.026329681092322033,0.4866156694273459,A,ROIs_2
0.8297024980987657,0.9443019613226931,C,ROIs_1
0.6581123105820007,0.38164900418220205,A,ROIs_2
0.5715708396537794,0.01787055802166604,B,ROIs_1
0.8134051842401704,0.22505098128519951,C,ROIs_2
0.6704550152806424,0.6574205465362256,A,ROIs_1
0.04756006249124867,0.24139426499440408,A,ROIs_2
0.17371997713210996,0.5179623855982805,B,ROIs_2
0.2865172561791186,0.323720784039884,B,ROIs_1
0.14045984571307168,0.092296020637052,B,ROIs_1
