x,y,phenotype,ROIs
0.6716556254790549,0.19908761642318162,C,ROIs_1
0.25187520372262906,0.9903788913866799,B,ROIs_2
0.8768280118453198,0.9126958704218641,A,ROIs_2
0.13149670016416448,0.2750016801596481,C,ROIs_1
0.9648215557142075,0.3021123599471406,A,ROIs_2
0.8584056829044019,0.9230650654172348,B,ROIs_1
0.9272404370497076,0.9172013018100592,A,ROIs_1
0.3999374365127235,0.8964803764994282,C,ROIs_2
0.8570050199329203,0.18624975949113898,B,ROIs_2
0.5154011461723602,0.2945933007396496,A,ROIs_2
0.6011645985839321,0.09060172492301799,B,ROIs_2
0.09481432225680608,0.9145514554172522,A,ROIs_1
0.12254845206063192,0.45255520744221933,C,ROIs_2
0.12724599221295774,0.5363339223005894,C,ROIs_1
0.41877992623791926,0.2051482518347073,B,ROIs_1
0.8689562132854383,0.4614760813890755,A,ROIs_2
0.07771964188206759,0.30070194516724735,B,ROIs_1
0.35395241591208126,0.23449351301302868,B,ROIs_1
0.18495830847312678,0.7703801211276691,B,ROIs_2
0.03202165095198528,0.810952735589621,A,ROIs_2
0.4570031621784628,0.6310992169816747,C,ROIs_1
0.982707896368604,0.5381453545222064,B,ROIs_1
0.5737476184048036,0.8891093047815455,A,ROIs_2
0.7575781808928325,0.816817852958672,B,ROIs_2
0.17170817520971093,0.046612429119424426,C,ROIs_2
0.8123297417176355,0.26141554519700816,A,ROIs_1
0.13385696281959913,0.8479249765049282,B,ROIs_1
0.3605363272222185,0.461488812695369,A,ROIs_2
0.7391594178790358,0.17568004811690696,C,ROIs_1
0.9022513706466021,0.32901237017774565,B,ROIs_2
0.9251031000427854,0.33575111002232816,A,ROIs_2
0.18554026338498375,0.20023826370407105,A,ROIs_2
0.8639459124821829,0.14853678667235626,A,ROIs_1
0.6829120904806939,0.6907131784043479,C,ROIs_1
0.727446857756487,0.43049925432750924,A,ROIs_1
