x,y,phenotype,ROIs
0.6971095128693604,0.739094036213483,B,ROIs_1
0.8547582319067727,0.26427235057001686,A,ROIs_2
0.7756454557267783,0.956826766476926,A,ROIs_1
0.7348819004206584,0.9145038666106586,A,ROIs_2
0.6430174976129203,0.9731076290432253,A,ROIs_1
0.3991938417946673,0.10580729531855404,A,ROIs_1
0.33409158967209274,0.8881964760814726,C,ROIs_2
0.1577074989659898,0.7516718756345625,B,ROIs_1
0.07875580660663883,0.31072499282881727,C,ROIs_1
0.6500604439806,0.9693242775609664,B,ROIs_1
0.4685009992681487,0.30257639759701715,C,ROIs_2
0.21397907596067656,0.4603927992883461,B,ROIs_2
0.1596835299461613,0.8084624628816244,A,ROIs_2
0.5249697112952649,0.965453330941213,B,ROIs_1
0.09246985657971274,0.42119694131918184,C,ROIs_2
0.6485381741097856,0.08769079987800887,A,ROIs_1
0.7211224016214794,0.5376870251638888,C,ROIs_1
0.7235031554773709,0.5355659386478533,B,ROIs_2
0.8437563720993069,0.3406769841035697,B,ROIs_2
0.4572899388683904,0.04082822547184772,B,ROIs_2
0.16639386435008918,0.6020073826207302,C,ROIs_1
0.2072553004985096,0.3700012990028415,C,ROIs_1
