x,y,phenotype,ROIs
0.33735804088406407,0.4727544925055267,C,ROIs_1
0.42399165238141534,0.8750356529380773,A,ROIs_2
0.8847529228987409,0.780669991087635,C,ROIs_2
0.4302578432947335,0.05801898984607867,B,ROIs_2
0.4631625120181029,0.8068921318133147,B,ROIs_2
0.484936298553571,0.8257318815637794,A,ROIs_2
0.13492117618656996,0.552912721076057,C,ROIs_1
0.5294842307365737,0.873635709760334,A,ROIs_1
0.29134477861386976,0.9665033268082748,C,ROIs_1
0.9672268602824139,0.3911455414748958,B,ROIs_2
0.06534928364943693,0.127443739082015,C,ROIs_2
0.3200422010409223,0.7693856049920454,C,ROIs_2
0.3141665006295261,0.38200627415598576,A,ROIs_2
0.9779894925508388,0.4720592032391452,A,ROIs_2
0.37739486766303776,0.11889909731104775,C,ROIs_2
0.6379756728063065,0.7356954935447717,A,ROIs_2
0.057563303480663186,0.9263766032539296,B,ROIs_1
0.31722423946433065,0.9746927107062535,C,ROIs_1
0.25612694587697016,0.24381845767929267,A,ROIs_1
0.5236075682935143,0.2534626741402578,A,ROIs_2
0.7397551967780751,0.32202052073758136,C,ROIs_2
0.4479037405511104,0.41674475423289326,A,ROIs_2
0.7870958695485563,0.07668389725737856,A,ROIs_1
0.5544610283626279,0.08845746020217571,B,ROIs_2
