x,y,phenotype,ROIs
0.9410069949674598,0.6288354105260274,A,ROIs_1
0.39067750427676984,0.26766278916143116,A,ROIs_2
0.9786205677716244,0.6536303502404232,B,ROIs_2
0.8782190635067415,0.0125474054641741,A,ROIs_1
0.28159453040018323,0.644042499260571,B,ROIs_2
0.7791314258401164,0.8892273917536527,B,ROIs_1
0.9109490897866076,0.3035483519644766,C,ROIs_2
0.9233913151443122,0.2410443748537715,A,ROIs_2
0.09613244740261506,0.5589743864417142,A,ROIs_2
0.05888681743774149,0.9077088763141866,C,ROIs_1
0.8766469463189448,0.137190758254078,A,ROIs_2
0.6839096494997464,0.9591026045086791,B,ROIs_2
0.06935156444555368,0.4031090276936773,C,ROIs_1
0.15456857785906342,0.7740238690572807,C,ROIs_1
0.8907913647649294,0.8826815243214005,B,ROIs_1
0.95034459093586,0.5911789639640461,B,ROIs_2
0.07719263339829074,0.09610766833919593,B,ROIs_1
0.8132746579975603,0.36709902653435234,A,ROIs_1
0.40804680817788375,0.05576521523950262,B,ROIs_1
0.8777778280314029,0.3331496982272236,B,ROIs_2
0.9452054562443398,0.9567293607343483,C,ROIs_1
0.5686766688392588,0.11323402472813893,A,ROIs_1
0.8679846683194008,0.1406048331449853,C,ROIs_2
0.21575406386897722,0.4464817838426087,B,ROIs_2
0.331468425477344,0.09012944742175566,B,ROIs_2
0.794382588240438,0.22705850719114673,C,ROIs_1
0.8952687869823766,0.7605798790515769,B,ROIs_2
