x,y,phenotype,ROIs
0.5489709514585198,0.07078776095830641,A,ROIs_2
0.21517902542654554,0.6721738479357685,A,ROIs_1
0.2895346747552574,0.550455527069159,C,ROIs_2
0.4289640816220518,0.7062630244199561,A,ROIs_2
0.49737392340725917,0.4834324852715609,B,ROIs_2
0.7739451906853553,0.08141987206815382,A,ROIs_2
0.7467191486623431,0.33964484475114587,B,ROIs_1
0.7199595830990841,0.03186170445212244,B,ROIs_1
0.5543753735258783,0.3123579548474201,C,ROIs_1
0.4830467671261205,0.2985796065442853,A,ROIs_2
0.48758189732042156,0.767354213681327,B,ROIs_2
0.3506655873007565,0.6552475724757781,C,ROIs_2
0.5058147396078739,0.4156921647922668,C,ROIs_1
0.6676406620019257,0.6177949700902956,C,ROIs_2
0.1282729282729893,0.659602033314577,A,ROIs_2
0.32447567153044476,0.4527075524098745,C,ROIs_2
0.9140848530842515,0.5458177421773197,A,ROIs_2
0.7692546520947651,0.2457779266575646,B,ROIs_1
0.7656294269346368,0.5707077029538579,B,ROIs_1
0.34710082060456693,0.30020672038077734,B,ROIs_1
0.2535770200326629,0.09469787422735576,A,ROIs_1
0.2231975562659454,0.9561299068642589,A,ROIs_2
0.5205014343564246,0.3858238934836591,C,ROIs_2
0.5503898504837985,0.5637799684379627,C,ROIs_2
0.07127391566999342,0.2611005443162703,C,ROIs_2
0.895258084548924,0.22148968212303433,B,ROIs_1
0.3500906943047253,0.7423384445740746,C,ROIs_1
0.15284620265981674,0.27146931573511823,C,ROIs_2
0.05498369894513333,0.1966499896032522,B,ROIs_1
0.4985018975540644,0.8269430100869404,A,ROIs_1
0.9071153487767101,0.9109430773529845,C,ROIs_1
0.9839818551061169,0.6856438643505015,B,ROIs_2
0.31307220740434427,0.661330530103888,A,ROIs_2
