x,y,phenotype,ROIs
0.8952264907258389,0.5537605861431873,B,ROIs_2
0.3848447549316356,0.033679017112052456,B,ROIs_1
0.6522563209492301,0.07880055263173291,C,ROIs_2
0.2111550663148104,0.07199221535609901,A,ROIs_1
0.5779241900209808,0.09710467197313821,B,ROIs_1
0.5978968784580054,0.8061239698788176,A,ROIs_2
0.6696437517145174,0.891426430573301,A,ROIs_1
0.006051871198821668,0.9440006947868492,B,ROIs_1
0.24830635186223093,0.6039510721205845,C,ROIs_2
0.3794490424781274,0.0535732061316363,C,ROIs_1
0.9028987551605885,0.9424309315452232,B,ROIs_2
0.5175644125173217,0.42563521399593873,C,ROIs_1
0.14400111828094397,0.14753072796520283,A,ROIs_1
0.9069320797368194,0.08908955141921338,B,ROIs_1
0.5605558231740968,0.28132894952886933,B,ROIs_2
0.7642810762737599,0.7034723975634528,C,ROIs_2
0.36816052537918786,0.121052725381665,A,ROIs_1
