x,y,phenotype,ROIs
0.8148509926639101,0.16389925114749448,A,ROIs_1
0.7364558483741407,0.8202505341911296,B,ROIs_2
0.4105660900172232,0.6908386729383651,A,ROIs_1
0.64209757626089,0.08761970666453711,B,ROIs_2
0.13648091555939024,0.2422692255247184,B,ROIs_1
0.26345747902715133,0.6468013717691722,A,ROIs_2
0.022810030291884775,0.714500682023841,A,ROIs_2
0.37762594050217246,0.39935610265640853,B,ROIs_2
0.7240179734388265,0.6439179151104041,A,ROIs_1
0.018940895544051095,0.05744085202939697,A,ROIs_2
0.9835164918385884,0.7715093806524409,B,ROIs_1
0.8089510475188548,0.3989635285737899,B,ROIs_1
0.6503734873310376,0.18555560779191904,B,ROIs_1
0.6798692696062253,0.21380913684274505,B,ROIs_2
0.3236227315195659,0.44909175397583645,C,ROIs_1
0.08328110922256549,0.42271552202606344,B,ROIs_2
0.02116054706737025,0.07156982957132318,A,ROIs_2
0.5140832152288838,0.06554857652166979,B,ROIs_1
0.6955205878538951,0.943363395736153,A,ROIs_1
0.44675568810436894,0.11830392385706912,C,ROIs_2
0.6828684479842052,0.47958199363016474,B,ROIs_2
0.26951985562461045,0.7255425102421666,C,ROIs_1
0.8647351169515002,0.017655094495565016,C,ROIs_2
0.1613601509698167,0.3436210161366856,A,ROIs_2
0.7044710266686611,0.826097706617695,A,ROIs_2
0.16191874654149285,0.8838726882224599,C,ROIs_1
0.7991719501497545,0.7001255234481798,A,ROIs_2
0.1918885035983824,0.5251966442705239,C,ROIs_2
0.03920765000851001,0.20318234825668913,C,ROIs_2
0.6284547171447932,0.30067899421355204,B,ROIs_2
0.570380558157344,0.7351732107669714,A,ROIs_2
0.2584941759100121,0.19263152958070995,C,ROIs_1
0.30084623594341,0.4212119000392913,C,ROIs_2
0.5767310850494323,0.04984618057131185,A,ROIs_2
0.7963705450308054,0.9575839104129688,B,ROIs_1
0.44129251247913215,0.9014975263229007,B,ROIs_1
0.8561694913062111,0.9872590641832656,A,ROIs_2
0.6791982421585654,0.6816265683551124,C,ROIs_2
0.007418872558335843,0.19358650241594355,B,ROIs_1
0.15294306228048382,0.9734888240578455,A,ROIs_2
0.7684374059956933,0.45045623903408294,A,ROIs_1
0.8886434093553641,0.04838546890055784,A,ROIs_2
0.4985282613299734,0.40103552891379735,A,ROIs_2
0.9810304610210526,0.35647116143953017,C,ROIs_2
0.5246322482607946,0.7071853074904784,B,ROIs_2
0.7937366605887594,0.8868572748449237,C,ROIs_1
0.9508738988923208,0.5521247981877215,B,ROIs_1
0.44586020544656824,0.036789519869426135,A,ROIs_1
0.6695615733632905,0.4195144850412197,A,ROIs_1
0.5030900872512263,0.6951942964476583,C,ROIs_1
0.8488433375944838,0.828214155599153,C,ROIs_1
0.4459428352222071,0.25178952328241844,B,ROIs_1
0.4731196924871267,0.23833768084416362,C,ROIs_1
0.29981269156869117,0.4461880202677815,A,ROIs_2
0.7393814654901636,0.310389117458974,B,ROIs_2
0.8301082180188953,0.21348265270342937,C,ROIs_1
0.9298443587619096,0.9260117880634401,C,ROIs_2
0.8079743285079266,0.9758159947356204,B,ROIs_1
0.6994104657200645,0.8332568335846955,A,ROIs_2
0.9549820735066863,0.5138780301736471,C,ROIs_1
