x,y,phenotype,ROIs
0.5761518011912146,0.4625650234883082,A,ROIs_1
0.5747677528837031,0.7774376141404291,A,ROIs_1
0.3196524386998957,0.21891766733949114,C,ROIs_1
0.3206030030779946,0.17626084621164095,B,ROIs_1
0.16578192468782194,0.21023138456687285,B,ROIs_1
0.8996973567644272,0.7450382525988339,A,ROIs_2
0.19942860063211043,0.5899108912003755,A,ROIs_1
0.7907884586006002,0.2745863037527472,B,ROIs_1
0.6595647336534314,0.5132205185643816,B,ROIs_1
0.2627329373483579,0.2855541824548977,A,ROIs_1
0.8876270325088896,0.019466687013777628,A,ROIs_1
0.5910472507225117,0.9154548851639571,B,ROIs_2
0.997583482440354,0.21565660200823478,C,ROIs_2
0.7541300122747328,0.5684167120968148,A,ROIs_2
0.5524762687067809,0.5877270304219059,A,ROIs_1
0.3497701224130858,0.12245746756538589,C,ROIs_2
0.6263134523005055,0.8847277616554857,C,ROIs_2
0.8932534162029026,0.5786949674568521,A,ROIs_1
0.7177105184546502,0.9972415814851417,B,ROIs_1
0.7544482584976463,0.017060946340020533,C,ROIs_2
0.8183856208300704,0.26285237657901983,C,ROIs_1
0.06065457377312766,0.7018036975536003,A,ROIs_2
0.5059021942922796,0.13446204734720635,A,ROIs_2
0.7033534064280113,0.5404521301078955,C,ROIs_2
0.6587993527395727,0.31275061608267074,A,ROIs_2
0.08366341152624257,0.6054119471633153,C,ROIs_2
0.9411312407421001,0.10399177814046079,B,ROIs_1
0.4780673437917091,0.21536111873380825,A,ROIs_2
0.6742829361474306,0.7733845505067249,A,ROIs_1
0.1825528196221664,0.9887363301469059,C,ROIs_1
0.009014732425029703,0.2532600392507186,B,ROIs_1
0.8070740129190541,0.3597416267460295,C,ROIs_2
0.8514908470981568,0.21576832189661432,A,ROIs_1
0.6315659470690911,0.9134845134779784,A,ROIs_1
0.1053748088251305,0.130775773077754,B,ROIs_2
0.9003236308493501,0.014570203457378805,A,ROIs_1
0.47780519012225986,0.6241523109909962,C,ROIs_1
0.3574022749748237,0.8457738379150319,C,ROIs_2
0.20331223962820133,0.5208998066151536,C,ROIs_1
0.9385118134466973,0.021563238815415775,B,ROIs_2
0.509822188250212,0.7378163245738922,C,ROIs_2
0.018512052991649153,0.37321110721841166,A,ROIs_1
0.013511156409742875,0.8930973742296093,B,ROIs_1
0.11546570298198755,0.443183793955365,C,ROIs_2
0.3670734186825756,0.06752771422732873,C,ROIs_2
0.554057011485937,0.01963392047356438,B,ROIs_1
0.4638177064538639,0.46541909073107346,A,ROIs_2
0.49080378498699084,0.15580773428356032,A,ROIs_2
0.5219759794647695,0.28617266250449136,C,ROIs_2
0.25927683204375374,0.5489652016937326,C,ROIs_2
0.8654525769623393,0.3622144830816596,C,ROIs_1
0.5512106027560437,0.07451965058681154,C,ROIs_1
0.7740968431925798,0.7611152512543525,B,ROIs_2
0.4917044117907602,0.2451392384878187,B,ROIs_1
0.2806565044746613,0.05511544304177085,A,ROIs_1
0.8032207124087589,0.49669426254248716,A,ROIs_1
0.02422303528167713,0.5273148607199941,C,ROIs_1
0.32446505895819844,0.7988461674477862,A,ROIs_2
