x,y,phenotype,ROIs
0.9651219742472776,0.3917832978214344,A,ROIs_2
0.8499582239381883,0.5201919476898264,A,ROIs_1
0.4122306308683118,0.988025368912531,A,ROIs_2
0.6574952646782531,0.5044471218493642,C,ROIs_1
0.5106628817335148,0.373052848765148,B,ROIs_2
0.3054370487325958,0.11914318129495516,C,ROIs_2
0.34266622823399584,0.12342448130360606,C,ROIs_1
0.5322983801206133,0.17101601810233047,B,ROIs_2
0.3762720123421244,0.35883892315288557,C,ROIs_2
0.6726972252703348,0.5234876686297875,A,ROIs_1
0.614760867847842,0.7189551627104567,A,ROIs_2
0.7602869470353469,0.2622051411537667,B,ROIs_1
0.5383440474635377,0.8320414604931984,B,ROIs_2
0.3625858128394076,0.45160402203930605,A,ROIs_1
0.3814214655783673,0.40640556431196717,B,ROIs_2
0.07254939813533612,0.15817599257110637,B,ROIs_1
0.43925413712732864,0.025197102814742967,C,ROIs_1
0.608713167671177,0.8049819277903123,B,ROIs_2
0.20671325429891063,0.3822750737251144,C,ROIs_1
0.33542915848972576,0.6168712620970878,B,ROIs_2
0.023942689485830115,0.38045402096974357,A,ROIs_1
0.1057023102205209,0.02252332760172382,A,ROIs_1
0.13339505725431677,0.147203960712043,C,ROIs_2
0.5421059499833459,0.07822150682005391,B,ROIs_2
0.712694875029618,0.8650713282681955,A,ROIs_2
0.28378944983202414,0.6967325371943659,A,ROIs_1
0.34214221853966365,0.20271409121428807,C,ROIs_2
0.016543900347284812,0.35889064592050346,A,ROIs_1
0.899469933210734,0.24053490097544217,A,ROIs_1
0.30346851179867007,0.28587718746587165,A,ROIs_1
0.39652980768385593,0.7120647634176884,B,ROIs_1
0.05933447373820522,0.7671973037228653,B,ROIs_1
0.912705371425827,0.5796232026369432,B,ROIs_1
0.8752212967545026,0.4025132457853814,B,ROIs_1
0.02099550452728094,0.230089285311171,B,ROIs_1
0.6838272223799875,0.21160096907907244,B,ROIs_1
0.5572748235382394,0.9661306356805632,A,ROIs_1
0.20194517821014235,0.438250991913664,A,ROIs_1
0.45759433612426603,0.9448764949262707,A,ROIs_1
0.8810533632840897,0.3469309703239898,A,ROIs_2
0.10671180163946048,0.6285616431879559,B,ROIs_2
0.3812777254265439,0.3029805167588143,B,ROIs_2
0.9967791183693712,0.6525873518363309,B,ROIs_2
0.1371880608847169,0.34132121123920145,A,ROIs_1
0.0798296402340225,0.4188801779559226,C,ROIs_2
0.7660164328188604,0.012637475554434063,B,ROIs_2
0.5079436182161556,0.6460427893852957,A,ROIs_2
0.42039151254161367,0.2512531698076075,C,ROIs_2
0.48383760217031146,0.6639625788637078,B,ROIs_2
0.1008335191682197,0.4621631246644061,B,ROIs_1
0.7900631889831872,0.6594217415559391,B,ROIs_1
0.4491874450067732,0.04035958167333842,A,ROIs_2
0.5441455073164283,0.365289446941091,A,ROIs_2
0.6916225103153637,0.6728778531051317,A,ROIs_1
0.06385201280943187,0.9645328263791907,C,ROIs_1
0.9478322693366728,0.7951216736200043,C,ROIs_1
0.4953623206767436,0.2061397897970919,C,ROIs_2
0.03534608819937668,0.05034664507638276,C,ROIs_2
0.6580744495640006,0.2103059682291798,C,ROIs_2
