x,y,phenotype,ROIs
0.5577735543844897,0.8169420955422619,C,ROIs_2
0.46506686411613196,0.4095056558019068,B,ROIs_1
0.8034426992187969,0.4301513475925727,A,ROIs_2
0.8674642715430863,0.2267154461222477,A,ROIs_1
0.5007551071101951,0.8519664421471715,B,ROIs_2
0.6782858771087222,0.09941494183364175,A,ROIs_2
0.38139590082055996,0.055716939188319436,B,ROIs_2
0.8961172418216952,0.35066971351604403,B,ROIs_2
0.35613497277106987,0.2821388610944513,C,ROIs_2
0.46069360292245354,0.5743962274269376,B,ROIs_2
0.3759714183925742,0.6170313836171101,A,ROIs_1
0.43473477939037575,0.18082377692935758,C,ROIs_1
0.145054776211488,0.9703973072346769,A,ROIs_2
0.14091879100011495,0.28318371986450597,B,ROIs_2
0.10704540082216518,0.11143042570139006,C,ROIs_1
0.255999046993055,0.5852587126139156,A,ROIs_1
0.5871414620964504,0.6019259385544317,C,ROIs_1
0.26600102109638923,0.8348708125363365,B,ROIs_1
0.1363733505046263,0.10607190583725257,C,ROIs_1
0.4888522346027072,0.8656121811935061,A,ROIs_1
0.35943434499059446,0.6536494946914534,A,ROIs_1
0.055810215860725654,0.2853230019262367,C,ROIs_2
0.3720303584355503,0.6974978640826529,A,ROIs_2
0.935182126745565,0.13040877984421495,A,ROIs_1
0.8568900640161198,0.9984511019972306,A,ROIs_1
0.8774013094300536,0.7583772549917561,A,ROIs_1
0.024193648832810388,0.7230245771193872,B,ROIs_2
0.6849836463278037,0.9196985718647517,A,ROIs_2
0.35078912443672683,0.7379757328532361,C,ROIs_2
0.43053728448412965,0.33460055322477533,A,ROIs_2
0.5706261178858909,0.275320594150378,B,ROIs_2
0.4589097501245981,0.00953712708605392,B,ROIs_2
0.7190191395144023,0.24156943997291802,B,ROIs_2
0.33246724566467545,0.903992033188502,C,ROIs_2
0.9592657123585974,0.737434307813993,C,ROIs_2
0.6798102386949216,0.28681595046446706,A,ROIs_2
0.9931864555071452,0.7603090426001993,A,ROIs_2
0.7259095812236077,0.8965382218500522,C,ROIs_1
0.11399320205371288,0.053517475869609865,B,ROIs_1
0.8921894611496706,0.934052590735035,A,ROIs_1
0.9953305938049771,0.9442149213410692,B,ROIs_1
0.7986103043051997,0.058273090027230134,C,ROIs_1
0.9902283030411879,0.6641310608878789,A,ROIs_1
0.8022278092492484,0.6922270663477491,C,ROIs_1
0.038768328171660205,0.9990272014872006,A,ROIs_2
0.9138401566024802,0.6212274579952008,A,ROIs_1
0.6032647515875363,0.41545546824879276,C,ROIs_2
0.0421980928749186,0.23700599291120972,C,ROIs_1
0.7712848440326115,0.9520928911125733,C,ROIs_2
0.7922658532749226,0.7133192275890502,B,ROIs_2
0.7118114820786903,0.9143380726379421,B,ROIs_1
0.28668686762400675,0.4320570770933847,B,ROIs_1
0.9279962127346949,0.5246864248620505,B,ROIs_2
0.33548850133629504,0.9990888737180222,C,ROIs_2
0.9637629595816534,0.9401264124575348,A,ROIs_2
0.7893062278367275,0.2450328893578292,A,ROIs_2
0.05501897400400457,0.43231324460235265,B,ROIs_1
0.6010453188632551,0.20275103508917514,A,ROIs_1
0.518239829477157,0.05171482588263265,C,ROIs_2
0.8251443080603063,0.16875904868431413,A,ROIs_1
0.33674516513493435,0.5506256984467288,C,ROIs_1
0.10601434825550837,0.9065824626135428,A,ROIs_1
0.047246776254046496,0.38086511342770113,B,ROIs_2
0.7757217087222971,0.8033042982025865,C,ROIs_2
0.3774525384235895,0.7679942325303502,B,ROIs_2
0.03714697165173464,0.3134282421559721,B,ROIs_1
0.3280003781628793,0.24284660335331587,C,ROIs_2
0.14252810927416015,0.3442986825661497,C,ROIs_2
0.3834289138085384,0.40693076744353374,B,ROIs_1
0.9810419126246835,0.5721456452803665,C,ROIs_2
0.5858310207475785,0.935289429951286,C,ROIs_2
0.11692840186008202,0.11972524375614046,A,ROIs_1
0.011693112965888819,0.0030605673633186115,A,ROIs_2
0.09625530989709519,0.6216560060013615,C,ROIs_2
0.9853260753599975,0.539085108724734,C,ROIs_1
0.09620837919123304,0.08410585871007181,C,ROIs_2
