x,y,phenotype,ROIs
0.12813591727313134,0.28946789439614395,B,ROIs_2
0.7080206469816687,0.2577544779441495,A,ROIs_1
0.09789596433605618,0.8714250991604426,B,ROIs_2
0.08338502409921411,0.7618797542055135,B,ROIs_1
0.778039573321635,0.9565408498818319,C,ROIs_2
0.6448487618694674,0.0510240762103743,B,ROIs_1
0.009337216283692884,0.09242492682087367,B,ROIs_2
0.3228863449231917,0.8475603684870202,A,ROIs_2
0.6308608276110985,0.9371826460017935,C,ROIs_2
0.7903212725327791,0.0957383604277664,C,ROIs_1
0.8863360625745766,0.06660214463677128,A,ROIs_2
0.4463289854230412,0.3782180805263,A,ROIs_1
0.10492483545080289,0.7736501200821048,C,ROIs_2
0.1864737128852444,0.5439713310037998,C,ROIs_1
0.9098064207748764,0.6872039177745639,A,ROIs_2
0.0866242571017044,0.019704840599939266,B,ROIs_2
0.6990868123279363,0.19008275025646792,C,ROIs_1
0.9045138417009859,0.39234771274894675,C,ROIs_1
0.4571686575791004,0.0006509470867027689,C,ROIs_2
0.6008224463425907,0.11768665606212902,A,ROIs_1
0.5871216182925754,0.5051492456713151,C,ROIs_2
0.20785507219705301,0.4031335320091163,A,ROIs_1
0.06250728578835607,0.15206599074421923,C,ROIs_2
0.4029834528383578,0.9297378653995613,C,ROIs_2
0.274020397107992,0.7919450050594756,A,ROIs_2
0.37263029485591026,0.6685408334906834,A,ROIs_2
0.36657114721567363,0.9994227692323567,B,ROIs_2
0.8053782644815604,0.8135274020856431,A,ROIs_1
0.24188463535147953,0.9334685143061153,B,ROIs_1
0.1541024341322882,0.5084256125184667,A,ROIs_2
0.2969974739862169,0.21845357254183184,A,ROIs_1
0.9434535734858647,0.6166462469685826,B,ROIs_1
0.8651473357017808,0.004875541743493583,A,ROIs_1
0.8439898902562712,0.9217098710766242,B,ROIs_1
0.4291789932257698,0.17216784803805985,A,ROIs_1
0.02870080577580203,0.1746747120373544,A,ROIs_1
0.6380163759596515,0.9791934620316517,B,ROIs_1
0.9422093652706413,0.47996764666745106,B,ROIs_2
0.046913029423728325,0.2954247335106829,A,ROIs_1
0.07599621639157783,0.25742579205307603,C,ROIs_2
0.2645369523388962,0.26106338870456336,C,ROIs_1
0.2747712251667569,0.477753605854052,C,ROIs_2
0.09909240909296768,0.6386238678543219,B,ROIs_1
0.3084386283341375,0.9100130160499678,B,ROIs_1
0.3918069208312487,0.18538801268090588,C,ROIs_1
0.7942485446892924,0.2712837600859592,B,ROIs_1
0.3968913266815751,0.5031984066909405,B,ROIs_1
0.25091147837625283,0.44317857130495875,A,ROIs_1
0.6139676398252941,0.4116525320745832,C,ROIs_1
0.7994112438860562,0.39024451280351413,C,ROIs_2
0.3696715002612866,0.7540163729208361,C,ROIs_1
0.1588591251328968,0.42961791912724123,C,ROIs_2
0.6484902719089101,0.8272181302192473,A,ROIs_1
0.898872186774467,0.10261342450945854,A,ROIs_1
0.7490793503839127,0.4733632449133127,A,ROIs_1
0.31970142698366066,0.3918312927758528,B,ROIs_2
0.15503496245750326,0.26971088899289386,B,ROIs_1
0.045378022978873944,0.5539237548893526,A,ROIs_2
0.5388151576233412,0.29235746213867553,C,ROIs_1
0.0018018283249492395,0.508873552053821,A,ROIs_1
0.2623973765012624,0.7773440213013306,A,ROIs_1
0.21465838274841897,0.04423742399084707,C,ROIs_2
0.39078928780223976,0.6617242848336737,C,ROIs_2
0.13741485602114334,0.5807785724689924,B,ROIs_2
0.43816198925853433,0.34254574964226814,B,ROIs_2
