x,y,phenotype,ROIs
0.5338625853897611,0.6525228730450179,A,ROIs_2
0.12149921148500897,0.5540712902095095,A,ROIs_1
0.9015779577917489,0.8487101093450256,A,ROIs_1
0.5232906830157059,0.7105003532832544,C,ROIs_2
0.8463485384350191,0.30230064188548,C,ROIs_2
0.16011060601015892,0.01556091179268193,A,ROIs_2
0.4124922424365196,0.6469901842047078,B,ROIs_1
0.6580360327129243,0.40295297140023134,A,ROIs_1
0.4921055365689595,0.6367845747190011,B,ROIs_1
0.8520584396008628,0.3180599029190654,B,ROIs_2
0.03457223005852639,0.8876187644259881,C,ROIs_2
0.4753108898597874,0.35251184289511905,B,ROIs_1
0.2647901521740893,0.8363671835443014,A,ROIs_2
0.2638181708066414,0.28296800486445683,C,ROIs_1
0.3787750100195637,0.9710798886828398,C,ROIs_2
0.06716786309675327,0.2704341915303248,A,ROIs_2
0.8647935115507247,0.13504319983755153,B,ROIs_1
0.7879724223748379,0.37822395461285274,A,ROIs_2
0.7136329811108427,0.4524796651393407,A,ROIs_1
0.6813317003295155,0.25408829608057704,B,ROIs_1
0.42901460442476635,0.6493143656761658,A,ROIs_2
0.6256523647762889,0.19433213212444755,B,ROIs_2
0.37865909704989575,0.4143018437631687,C,ROIs_2
0.45636286723439323,0.8523324054824465,B,ROIs_2
0.07284766649546914,0.4205199133941706,B,ROIs_1
0.8268406384392958,0.3920617996349438,C,ROIs_1
0.5909024897472535,0.9934103681524814,C,ROIs_2
0.49638138750300387,0.3315327800574459,C,ROIs_2
0.02028093207973225,0.8177019251678336,B,ROIs_2
0.6891002341690935,0.29520037521954645,A,ROIs_1
0.6842088173315358,0.014631524451990008,B,ROIs_2
0.5498799545485876,0.791887833976464,B,ROIs_1
0.9010804035655635,0.5072314870530265,C,ROIs_2
0.7024490326826381,0.19751361643013443,B,ROIs_1
0.6657468074592907,0.8268969234795921,C,ROIs_2
0.39250566065848114,0.38611918338040185,C,ROIs_1
0.3877310143285191,0.7331778078764879,A,ROIs_1
0.9403451469405978,0.21478100901596942,A,ROIs_1
0.27810407834344897,0.3599043659415394,C,ROIs_1
0.2566766971702683,0.4349402489661467,A,ROIs_2
0.4490836658213896,0.5632634319518999,B,ROIs_1
0.6305968029134975,0.9558261721569377,B,ROIs_1
0.3542764602679688,0.6023095698159815,A,ROIs_1
0.8667085038225028,0.2544488576557946,A,ROIs_1
0.34838576272044364,0.4897215323166194,A,ROIs_2
0.23118736693119435,0.38839740177257365,A,ROIs_1
0.18960492712952848,0.3900055700514071,A,ROIs_1
0.37275958998109826,0.3434911276693635,C,ROIs_1
0.1643449809550036,0.9426364273582449,C,ROIs_2
0.7798255357028574,0.5866959472504706,B,ROIs_1
0.4096181059610402,0.4447981476991888,A,ROIs_1
0.4759155296221268,0.11989401841491121,B,ROIs_2
0.7524108645414982,0.5396569539843324,C,ROIs_1
0.4191669029908588,0.7688214490970042,B,ROIs_2
0.47495564498655407,0.49812554520358554,C,ROIs_1
0.49065057485191854,0.4038566831838325,C,ROIs_1
0.6140784900815631,0.5507787277402781,C,ROIs_1
0.12999635521341268,0.585216401472785,C,ROIs_1
0.0690424672646307,0.3002557641229149,B,ROIs_1
0.6952300100822739,0.10773472125269179,B,ROIs_1
0.7175713678361734,0.17028586765856657,B,ROIs_2
0.3318088937531267,0.4429302759827056,A,ROIs_1
0.42743019410647987,0.5204382658651644,C,ROIs_1
0.2741352428429057,0.9828714312315736,A,ROIs_1
0.7302079463900822,0.4631542396923729,C,ROIs_2
0.26609786098285226,0.35488336612969973,B,ROIs_2
0.447340273090546,0.5569162133509953,A,ROIs_2
0.0020315422874868094,0.7180767020099839,B,ROIs_1
0.8326847880065241,0.8387288501007063,C,ROIs_1
0.40954192910838483,0.315812091883252,C,ROIs_2
0.6801655531311551,0.17168048679420445,A,ROIs_2
0.0931098436172848,0.25596277488369135,C,ROIs_2
0.5237148125954152,0.061275929895753256,A,ROIs_1
0.8221953704094216,0.15939603987957662,B,ROIs_1
0.2646105110846375,0.11944325534248501,A,ROIs_1
0.2615359723310571,0.7429310945559863,C,ROIs_2
0.8605996723369059,0.1315091850314678,A,ROIs_1
0.5746271560465867,0.11098979060986891,B,ROIs_1
0.5031241240499931,0.6870094834940965,C,ROIs_1
0.6267208025570625,0.023022682334719935,C,ROIs_2
0.7537857160770428,0.39111646892333196,B,ROIs_2
