x,y,phenotype,ROIs
0.16679915921339228,0.8157387650508323,B,ROIs_1
0.30486361593542877,0.7443253889943172,C,ROIs_1
0.5174107180796369,0.4432997132900467,B,ROIs_2
0.820233148079365,0.16142060950195813,A,ROIs_2
0.4168737052648891,0.5269974331504871,A,ROIs_1
0.823676923586525,0.23687398665075843,A,ROIs_1
0.47627324023587947,0.5529251358701647,B,ROIs_1
0.42095848564173577,0.5299114304881959,C,ROIs_2
0.36399046931949197,0.8957388700222639,B,ROIs_2
0.2044130267551696,0.4149982729005314,C,ROIs_2
0.18564981734995367,0.6843075871054696,A,ROIs_2
0.10971892833834673,0.5525681427030542,C,ROIs_1
0.4746936666740882,0.41384611637038415,C,ROIs_1
0.8525574676165047,0.49097878882448465,B,ROIs_2
0.5658500981788656,0.11294349589724662,C,ROIs_1
0.12597626980702903,0.019485216956136697,A,ROIs_1
0.9595557582278664,0.24600505336429435,C,ROIs_1
0.570983629690929,0.5504325854209517,A,ROIs_2
0.7059067685059851,0.8132625160451971,A,ROIs_1
0.9867858382671159,0.8400416695529145,A,ROIs_1
0.0216768963045334,0.4450663073764509,A,ROIs_2
0.38263954482343543,0.37909520332946733,A,ROIs_1
0.7961003094134947,0.45026814085715183,C,ROIs_1
0.15880552210822552,0.004940594886776339,B,ROIs_1
0.45260812455002264,0.5498731395056443,C,ROIs_2
0.8694723102168083,0.4081324529281125,C,ROIs_2
0.5747506034568749,0.8598658312967884,A,ROIs_2
0.14589618864291598,0.47823902992829537,A,ROIs_2
