x,y,phenotype,ROIs
0.8798633997943904,0.3100504854743059,A,ROIs_2
0.11491992729423217,0.18457002809094814,A,ROIs_1
0.19850043661850858,0.7658381610967412,C,ROIs_1
0.8539640612833583,0.4301849914975757,B,ROIs_1
0.09019236922927942,0.42913592918737953,C,ROIs_1
0.1721521461317419,0.3535326936450818,B,ROIs_1
0.7439625955625385,0.1439486213758554,C,ROIs_1
0.2780138876832595,0.7992283279867799,B,ROIs_1
0.5798075676504902,0.5585406452200801,A,ROIs_1
0.8949022573648818,0.47638460048213704,B,ROIs_2
0.2775233218825599,0.8756274539035394,B,ROIs_2
0.48286514569751005,0.06188440849016308,C,ROIs_1
0.2018382342184274,0.6863711187680444,A,ROIs_1
0.8125548348193964,0.033649950281567365,B,ROIs_2
0.8603477669475567,0.9563121845539038,A,ROIs_2
0.8110209291815312,0.2958244756402175,C,ROIs_2
0.1352554544382899,0.3647030857598308,C,ROIs_2
0.46161530402680284,0.4051012032453787,B,ROIs_2
0.979940724710576,0.7199050081641504,A,ROIs_1
0.013488440101142807,0.14999930187522392,A,ROIs_1
0.195683750119663,0.6502772919408651,C,ROIs_2
0.523903699017364,0.7684853032496777,B,ROIs_2
0.7977066414489619,0.08259829099542848,B,ROIs_1
0.6038120939441679,0.6439346527447134,B,ROIs_1
0.20696789718369357,0.34258625427554623,C,ROIs_2
0.2703781719706281,0.10768995122244174,A,ROIs_1
0.2974772733776828,0.5195374701476562,B,ROIs_1
0.7697791487180282,0.6803448715941651,A,ROIs_1
0.906807649943955,0.6844903169344861,B,ROIs_1
0.4660110116335312,0.8180240625807064,A,ROIs_2
0.07695888048089206,0.10639566061038241,A,ROIs_2
0.030880821559408633,0.31722408401793745,C,ROIs_1
0.794261774984883,0.38427214394011855,A,ROIs_1
0.271234816464487,0.7438942627445241,A,ROIs_1
0.0768920585382975,0.7289919035877275,C,ROIs_2
0.06696492256963438,0.9735996339987496,C,ROIs_2
0.5815470841698781,0.7646747945446637,C,ROIs_1
0.7751603726662836,0.6682469445339535,A,ROIs_2
0.09965476629739478,0.4093422676872642,C,ROIs_1
0.4851921777607241,0.6193182744200119,B,ROIs_1
0.32648500847528283,0.28238933776878783,A,ROIs_2
0.4921394394097849,0.05249373597096496,C,ROIs_2
0.2739771572319787,0.394692486359319,B,ROIs_2
0.0571571128174343,0.42461709121590163,B,ROIs_2
0.28374303735096107,0.11543640207867956,A,ROIs_1
0.7012348244806628,0.36440139473030875,C,ROIs_1
0.11873658828097688,0.047021705837220984,C,ROIs_2
