x,y,phenotype,ROIs
0.5424357839810706,0.712125664566013,A,ROIs_2
0.9058226242902712,0.46049565728462394,C,ROIs_1
0.07566941402335037,0.6199212528143266,B,ROIs_1
0.1334078890524003,0.5898140402446895,C,ROIs_2
0.8037096176117653,0.6354716765349121,C,ROIs_2
0.28128992396424835,0.7851895803327261,A,ROIs_1
0.929731333477817,0.47719795024394385,C,ROIs_2
0.9921645808705996,0.47035405216615367,C,ROIs_2
0.20609949629693314,0.8146951515057304,B,ROIs_2
0.11659755740405486,0.9067436876388028,A,ROIs_1
0.013587483193236438,0.9610835587815094,C,ROIs_1
0.7955849098530544,0.39320410596359434,A,ROIs_2
0.685474934169561,0.3529188276412989,B,ROIs_2
0.8269233738144625,0.934922631869879,C,ROIs_1
0.7623450282164324,0.9058090506419344,A,ROIs_1
0.04540508452002445,0.8009794721497486,A,ROIs_1
0.9109209117653102,0.5330623577260782,C,ROIs_1
0.34083800382463403,0.22627493362478424,B,ROIs_1
0.6669700219495868,0.3886341034069468,B,ROIs_2
0.8759405827000211,0.8118052674683761,A,ROIs_2
0.7306153810380595,0.7837305123557873,A,ROIs_2
0.9313495707825219,0.6700371368587306,A,ROIs_2
0.508991319234159,0.4512456034899398,B,ROIs_1
0.3237765826265824,0.8371339018078158,A,ROIs_1
0.620355304773921,0.08284502542252192,B,ROIs_1
0.3303062520105803,0.02974374881098696,A,ROIs_1
0.9199390314760995,0.4275603880013147,C,ROIs_2
0.6095770502076988,0.21445702485928864,B,ROIs_2
0.9158179649195933,0.6542310153348131,B,ROIs_2
0.7854202726013975,0.7639281777830329,A,ROIs_2
0.84970598541754,0.28501953110461553,B,ROIs_1
0.6776873958282109,0.7402653645386161,C,ROIs_2
0.7554315978822574,0.030195047860385738,A,ROIs_2
0.37129391519916566,0.10385757932577966,A,ROIs_2
0.29720264745572145,0.07602750965383132,B,ROIs_1
0.9027037975374747,0.15872078098986797,C,ROIs_2
0.21734808007164153,0.47098005953515754,A,ROIs_1
0.4612018822339863,0.649949974800071,C,ROIs_1
0.1994916908963401,0.3286147909313868,C,ROIs_1
0.22667738829417783,0.6852170144857584,B,ROIs_2
0.7444020278792238,0.284100669760999,A,ROIs_2
0.003999810337840359,0.5171595014749665,C,ROIs_2
0.05471086172924777,0.7873536589482077,B,ROIs_1
0.21153818998047969,0.8296166026276707,C,ROIs_1
0.7728563912324753,0.3177909167715324,A,ROIs_1
0.08679725658272142,0.38830334315701587,C,ROIs_1
0.32141851479849093,0.08830781003018762,C,ROIs_1
0.7383491279349956,0.23626276705564242,B,ROIs_2
0.378301375904851,0.07673670680346445,B,ROIs_2
0.5154182267079539,0.6476794785769975,B,ROIs_2
0.9497493202438373,0.4249372344610326,A,ROIs_2
0.077277092140278,0.20692436537580028,C,ROIs_1
0.9581490339745578,0.784465554432916,B,ROIs_1
0.8485057650519313,0.33244823223472564,C,ROIs_2
