x,y,phenotype,ROIs
0.5951361108454928,0.9557019392368113,C,ROIs_2
0.41738687955681597,0.8337214776043436,C,ROIs_1
0.3792166151614951,0.8976725844522166,A,ROIs_2
0.5265721281192106,0.14931754030959477,C,ROIs_2
0.6132308519729294,0.7153912387653443,A,ROIs_1
0.13436496134074105,0.7846377161945294,C,ROIs_1
0.6829729498734775,0.9524138124880865,A,ROIs_1
0.7015655482431125,0.008764896022021795,C,ROIs_1
0.3888126034628202,0.894583169358389,A,ROIs_2
0.16989976111190297,0.5059116397679521,C,ROIs_2
0.5430595702346109,0.46010677383859666,C,ROIs_2
0.12537535968289015,0.7420439746825941,B,ROIs_1
0.3845687928706609,0.13572570671696227,C,ROIs_2
0.02385892176316251,0.7300131896322065,B,ROIs_1
0.9051743682558994,0.6766227481821535,A,ROIs_2
0.8451620634616693,0.3235332642133426,A,ROIs_2
0.47743177059296127,0.19231125042949426,A,ROIs_2
0.33774434469121517,0.44554371124126446,C,ROIs_2
0.8895465061165772,0.8872091969386271,C,ROIs_2
0.05924492715532059,0.8732667622646345,C,ROIs_1
0.5571228144529495,0.9310712523778366,C,ROIs_2
0.9341070502634196,0.8959357425218676,C,ROIs_2
0.6343200311571683,0.0021473648206189466,C,ROIs_2
0.49871329557651645,0.24100728669981553,A,ROIs_1
0.8711923662084929,0.18733346643618376,B,ROIs_1
0.510483046740627,0.03292929616257989,C,ROIs_2
0.5032941258823186,0.1563794319409143,C,ROIs_1
0.9771588371863157,0.9093528522277267,A,ROIs_1
0.9646286598174687,0.15461883292947065,C,ROIs_1
0.9732611744354692,0.3449203068629111,A,ROIs_2
0.6112119413516203,0.26503662977105535,C,ROIs_1
0.1953362003872432,0.008226375566074307,A,ROIs_1
0.4040656993011309,0.6993457010878913,A,ROIs_1
0.14903253784224513,0.9296037439072569,B,ROIs_1
0.427018328241892,0.04126668517897658,A,ROIs_1
0.6279825065676053,0.5076854848995522,B,ROIs_1
0.5748156895345414,0.8224956960526628,A,ROIs_1
0.5212483888260192,0.2102933693048329,A,ROIs_2
0.5473577318381811,0.3716970162733486,B,ROIs_1
0.40218520398988644,0.9156501269919312,B,ROIs_1
0.5697141354046728,0.48376475507009287,C,ROIs_1
0.6025175940782325,0.4754820952247336,C,ROIs_2
0.4606844955347623,0.4547692093712976,B,ROIs_1
