x,y,phenotype,ROIs
0.3630778273411699,0.982723216024884,C,ROIs_1
0.017230963343252137,0.7705050366848712,A,ROIs_2
0.27387470389474455,0.52650195806064,A,ROIs_1
0.29943836143401936,0.7020766512067269,A,ROIs_1
0.40188674070544916,0.08488805400282051,C,ROIs_2
0.7728536906610508,0.7704408872120838,C,ROIs_1
0.6307913792662041,0.9633512865571024,B,ROIs_2
0.8505702268112675,0.5302225150698577,B,ROIs_2
0.8102324485952858,0.2855600070855705,A,ROIs_1
0.695544078669613,0.08614448305516997,A,ROIs_2
0.4062262649342412,0.04212291378173583,A,ROIs_1
0.31982568829017655,0.747561752777872,C,ROIs_1
0.24002534400409836,0.42799426930694995,B,ROIs_1
0.16505497599102925,0.1446433525005134,A,ROIs_2
0.10263861635778315,0.7506381383811302,A,ROIs_2
0.7702035602537962,0.26385593317312805,C,ROIs_1
0.6844565328009897,0.010531399664756247,C,ROIs_1
0.645304385756109,0.3782696651319851,A,ROIs_1
0.8983052135386054,0.7334177951853623,B,ROIs_2
0.5782740287297169,0.27187698811483263,B,ROIs_1
