x,y,phenotype,ROIs
0.1471241463552958,0.3525474854570668,A,ROIs_2
0.22639825294512872,0.9004935385173314,C,ROIs_2
0.021654625616827627,0.7701015687337321,A,ROIs_2
0.024332721008182956,0.15439437652786692,B,ROIs_1
0.8584504993213351,0.2030150238045284,A,ROIs_2
0.8808227895209129,0.8547872611328438,A,ROIs_1
0.3068146373026768,0.5976271252626508,C,ROIs_1
0.8271016677160435,0.15293823575768772,C,ROIs_1
0.6106001885519842,0.7924845475903323,C,ROIs_1
0.1416132778181024,0.002066698882128515,A,ROIs_1
0.349914973572401,0.6862158877943665,A,ROIs_1
0.8888061006335467,0.2765409189033352,C,ROIs_1
0.4156619412117689,0.9763229407034391,A,ROIs_2
0.7958783998094646,0.13894487117692877,B,ROIs_2
0.5786951818254581,0.08257794439665467,A,ROIs_1
0.7275614321785714,0.08791335052710625,B,ROIs_1
0.10273124021341762,0.8610733385655424,C,ROIs_1
0.03819272530697404,0.8464405751997974,C,ROIs_2
0.5590430003408918,0.9351144769612911,A,ROIs_1
0.16034110312991046,0.28431439622882637,A,ROIs_1
0.6965373670626555,0.18984404449033765,B,ROIs_2
0.5915040587468611,0.46540660091536346,A,ROIs_1
