x,y,phenotype,ROIs
0.3230447832314277,0.5355007840427308,C,ROIs_2
0.8507612757340168,0.11164621759535709,C,ROIs_1
0.028033134335647247,0.3375966041915547,A,ROIs_1
0.31558965726842636,0.5723401206210127,A,ROIs_2
0.29191533326817487,0.9511470229518568,B,ROIs_1
0.6359058616454417,0.8037414902776323,B,ROIs_2
0.8711167007089514,0.6724981010825682,B,ROIs_1
0.9471588682034628,0.5137128387708223,B,ROIs_2
0.9111708597241263,0.9197494664036806,B,ROIs_2
0.7145628028897567,0.08978757509086155,B,ROIs_1
0.21773747923183895,0.5819425845364171,B,ROIs_2
0.16536556587320883,0.27137022166341573,B,ROIs_2
0.6091678230390987,0.1554402918577502,C,ROIs_2
0.11977154647018029,0.610334600228645,C,ROIs_1
0.8795400302931091,0.33366928071056023,C,ROIs_2
0.9005665326425865,0.4168556170699501,B,ROIs_1
0.9109995434549434,0.43677414472819154,C,ROIs_1
0.5543526403049382,0.4674585491072297,B,ROIs_1
0.389180376246714,0.0025384702002714254,B,ROIs_1
0.2690237446058642,0.5737606380774307,B,ROIs_1
0.8860391352213968,0.09981982947208534,B,ROIs_2
0.07876490087040722,0.24134086630309437,B,ROIs_2
0.5603105413077072,0.4481086955368617,A,ROIs_2
0.8078033499876697,0.6460132147636037,C,ROIs_2
0.41550382150927245,0.5573729951830682,C,ROIs_2
0.051353442018176265,0.787169726426043,C,ROIs_1
0.6508580988952635,0.8731202172955322,C,ROIs_2
0.8849473994619187,0.6845188659924996,C,ROIs_1
0.9018882914265621,0.09932472275079773,A,ROIs_1
0.26533528332765055,0.6879376999466319,C,ROIs_1
0.9278048459896205,0.2662220967497658,B,ROIs_2
0.037665702459996675,0.6315289123144135,B,ROIs_2
0.08581927389508548,0.42026734800701027,C,ROIs_2
0.053159756696613325,0.1189883744572584,C,ROIs_2
0.6989297933946801,0.9769831085308512,B,ROIs_1
0.9477568120672641,0.27146231882990945,B,ROIs_1
0.08335409107223524,0.3635931331054211,A,ROIs_2
0.2914192498456766,0.6808561768490964,B,ROIs_2
0.9661215292128484,0.23553674713269424,A,ROIs_2
0.7252058963621447,0.9982172380318635,A,ROIs_2
0.38841419067275285,0.8391997182625607,A,ROIs_2
0.5894885114116726,0.9789544627796426,B,ROIs_2
0.22325138653583954,0.8217264062835431,A,ROIs_1
