x,y,phenotype,ROIs
0.0068244479931849344,0.7763745230094419,B,ROIs_2
0.8123624590913364,0.8232132703532089,B,ROIs_2
0.9618726307818503,0.6822762220008488,B,ROIs_2
0.9430249188731804,0.8498060678001226,A,ROIs_1
0.8061268070198724,0.5651662885769992,A,ROIs_2
0.9011438098216017,0.8201915798787025,A,ROIs_2
0.3501602692642405,0.7442502373157636,A,ROIs_2
0.40052208237118425,0.04911333082329472,B,ROIs_2
0.8880516687684488,0.29118131058924135,B,ROIs_1
0.5864904213253455,0.09469307764396051,B,ROIs_1
0.4197360496576109,0.7279209228550929,C,ROIs_2
0.7669676413432539,0.41623914536526285,A,ROIs_2
0.12020255833953308,0.6800537214140929,B,ROIs_1
0.13421265298758633,0.7984424626119266,B,ROIs_2
0.022019720929236875,0.01966587884343174,B,ROIs_1
0.7980916992780921,0.6962474318766231,C,ROIs_1
0.9735745586993694,0.4431820886705148,B,ROIs_2
0.1679362394581847,0.14269715662553495,B,ROIs_2
0.7421925994270688,0.0360016209823355,C,ROIs_2
0.1265213300741359,0.9478681277061594,C,ROIs_2
0.9763574814374397,0.7057572457803429,B,ROIs_2
0.4786567167196417,0.062228200226332686,B,ROIs_1
0.6653854479594352,0.9903132604087951,B,ROIs_1
0.5670317458793397,0.2223633430353047,B,ROIs_1
0.050059646845716066,0.6195178366174807,C,ROIs_2
0.1102336087130954,0.13510496304877173,B,ROIs_1
0.30031917693047794,0.86914269978559,C,ROIs_1
0.5211960330942742,0.1707954790715812,B,ROIs_1
0.6257065040495461,0.5323180279677056,B,ROIs_2
0.679037826130859,0.8681055588662246,B,ROIs_1
0.16005908553758852,0.8904373677602351,C,ROIs_2
0.44266100966301736,0.8661040920386143,A,ROIs_2
0.167762131094356,0.056274763024007246,A,ROIs_2
0.9552602253526599,0.49715763614659747,B,ROIs_2
0.9497414383669013,0.9037763263501511,C,ROIs_2
0.6308309889122322,0.723208211716821,C,ROIs_1
0.873674119782715,0.43480142618242557,B,ROIs_2
0.648305245091156,0.4969085192843372,B,ROIs_1
0.03481229247714457,0.10232756532294607,C,ROIs_1
0.09814326492573866,0.9925553728584277,B,ROIs_2
0.9441193853640356,0.4566208945506791,B,ROIs_1
0.818980310075021,0.9213523793503924,C,ROIs_2
0.7250699411212678,0.11983241941844713,C,ROIs_1
0.11432805223263465,0.626426941305906,A,ROIs_1
0.9530340563960692,0.5643941368598555,A,ROIs_1
0.27527735528769537,0.9947473737464557,B,ROIs_2
0.33923321812771223,0.5858580364452404,A,ROIs_1
0.8827188922650915,0.8139639739757522,C,ROIs_2
0.33343465318798415,0.40305417215211625,C,ROIs_1
0.22393776263265985,0.9835713951314683,C,ROIs_2
0.8408768457198775,0.734450807365994,C,ROIs_1
0.04414100285069056,0.6390867210422567,A,ROIs_1
0.6749147768270174,0.23250997108474591,C,ROIs_1
0.27853484422322683,0.4525000790702862,A,ROIs_1
0.07118868251787358,0.035952533034636525,C,ROIs_2
0.23218521927016433,0.691669206229922,B,ROIs_2
0.15320008441344046,0.45059064685774763,B,ROIs_2
0.2320819614419224,0.8777593248854912,C,ROIs_1
0.38620432726660636,0.6693851494300943,B,ROIs_2
0.4724698485328368,0.8520841803782562,C,ROIs_2
0.40977161553021046,0.5316944567426191,A,ROIs_1
0.5959369886073678,0.25548454859033054,C,ROIs_1
0.6461634198568905,0.9774537854663786,C,ROIs_2
0.9467351052150523,0.6897026940308262,B,ROIs_1
0.23248429736224052,0.03029256163403171,B,ROIs_1
0.27085414886881065,0.8062329537720991,A,ROIs_2
0.7468507179165287,0.620235750864574,C,ROIs_2
0.585601834340487,0.6770303158301754,A,ROIs_2
0.8220279122212193,0.46490968093008156,B,ROIs_1
0.4093618077036878,0.06298252269758631,A,ROIs_2
