x,y,phenotype,ROIs
0.7887422002067133,0.5540810445462535,B,ROIs_1
0.28580142148236254,0.7708092515880408,B,ROIs_2
0.3821653451157738,0.43776354972368947,B,ROIs_2
0.9868740520909016,0.7975155991757934,B,ROIs_2
0.40920739256739413,0.8185002442605729,A,ROIs_1
0.04057292873914553,0.3224027677393809,A,ROIs_2
0.10411863845728708,0.05765523195365674,C,ROIs_1
0.3957943408401259,0.0690050476109677,B,ROIs_1
0.6553798076856088,0.4968374887947241,C,ROIs_1
0.5610548450783126,0.7455292171806787,A,ROIs_1
0.5031558834075281,0.9049137371827278,A,ROIs_1
0.8442799029581082,0.6142741920161753,A,ROIs_1
0.2728278064215447,0.11603422740820635,B,ROIs_1
0.9865591727140433,0.8605204631706694,C,ROIs_2
0.17503240261047115,0.8499283115859287,C,ROIs_2
0.8131994270773675,0.5185940745547692,A,ROIs_1
0.7159093510492828,0.23405083889964395,C,ROIs_2
0.5173744273293601,0.24170967883312455,B,ROIs_1
0.05824112257589531,0.6043551978371436,C,ROIs_2
0.3208986650174177,0.8586717481418417,C,ROIs_2
0.14354043431983599,0.41464641415014836,B,ROIs_2
0.07413669725694083,0.47784940937807563,A,ROIs_2
0.08696285773545831,0.528675397406338,A,ROIs_2
0.9276228145499601,0.3904888832305965,B,ROIs_2
0.7904839511810365,0.3455343164024961,B,ROIs_2
0.790312112782045,0.9324879935390133,B,ROIs_1
0.5418403983949518,0.02637842013234759,B,ROIs_2
0.4650793070480168,0.37606179950531904,C,ROIs_1
0.48041258754327365,0.7210722763025409,C,ROIs_2
0.2302105890437931,0.041508286092374114,B,ROIs_2
0.4264287370101527,0.4150032602178205,B,ROIs_2
0.3679851006463072,0.7994334046372803,C,ROIs_1
0.2980114080648488,0.432533486650194,B,ROIs_2
0.42825539423798553,0.20388992961727082,B,ROIs_1
0.4249881519874342,0.2653776418214181,B,ROIs_2
0.7399915901510891,0.7376078778582258,C,ROIs_1
0.03300697765674876,0.6818045736746005,C,ROIs_2
0.11930685062664248,0.8948613509639214,A,ROIs_1
0.3928722858074363,0.8341761134864188,B,ROIs_1
0.8915113085951283,0.08941670445262884,A,ROIs_1
0.5405659267298389,0.6604765528966584,C,ROIs_2
0.908112528175181,0.7370386308448871,A,ROIs_2
0.5054605144595987,0.10314098050770781,C,ROIs_1
0.6648601616064187,0.22516294067741027,B,ROIs_1
0.15739132901626807,0.3525448831160698,A,ROIs_1
0.28713891514144996,0.5398274086151986,C,ROIs_2
0.17150620650637693,0.7576096955588757,B,ROIs_2
0.8381234074391716,0.9939631548423029,C,ROIs_1
0.6856736836081344,0.7176895216419916,C,ROIs_2
0.5801910562668743,0.7570061136176159,A,ROIs_2
0.6895127799402246,0.16470259717838065,B,ROIs_2
0.19686208062084665,0.3989744941319865,C,ROIs_2
0.2053222706816633,0.002033830923513613,A,ROIs_2
0.7090245284082831,0.18744062963649522,C,ROIs_2
0.4804131295363452,0.8224042733979477,A,ROIs_2
0.07400342997122966,0.8444893777926147,B,ROIs_1
0.18935447324451748,0.5996553465076941,C,ROIs_1
0.8969425117382366,0.4797473803335367,A,ROIs_1
0.9633428498239153,0.31354589802540667,B,ROIs_2
