x,y,phenotype,ROIs
0.7852546361379977,0.2868122615932118,B,ROIs_2
0.6845862782549349,0.622731756035316,A,ROIs_1
0.10383100235691523,0.3480152306761871,C,ROIs_1
0.9010241647884815,0.6385254026490822,A,ROIs_1
0.9769086182150668,0.508874736112553,A,ROIs_2
0.47038089762965485,0.8432461634743886,B,ROIs_2
0.46634183290308007,0.30452878463555566,C,ROIs_1
0.8843404679024922,0.585171927395972,B,ROIs_2
0.7333976427956265,0.700655732816167,B,ROIs_2
0.34542592819897655,0.21428818285669915,B,ROIs_1
0.9354485461658653,0.39189641500127803,C,ROIs_1
0.9264672139201742,0.3799633690928108,B,ROIs_2
0.37787584269795216,0.8504797147557309,A,ROIs_1
0.15619177417870678,0.769669906030882,A,ROIs_2
0.34918681911098337,0.34923534772296505,C,ROIs_1
0.38338863821506497,0.4125016177554398,C,ROIs_2
